textbox3,textbox5,textbox9,textbox7,textbox14,textbox19,textbox12,textbox32,textbox64,textbox48,textbox10,textbox55
"Thursday, October 16, 2025",All,All,All,All,All,All,All,All,All,True,All

textbox109,AnimalNumber_1,AnimalName,AnimalType,Species,textbox29,Gender,PrimaryColour,Declawed,OperationType,Stage,Location,ARN,PrimaryBreed,AdoptionPrice,textbox54,SecondaryColour,OperationDateCreated,ChipNumber,SubLocation,textbox60,textbox67,AnimalMemoType,AnimalMemoSubType,DateCreated_1,textbox50,AnimalMemo_1,textbox121,textbox124,textbox127,textbox130,textbox23,textbox42
If The Fur Fits,A0058901783,Edgar Allen Poe,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004240751,Medical,43274131,KRISSIM,Follow Up Report              ,,10/13/2025 11:31 AM,,LM for Emily on 10/8 and 10/13 pertaining to the Stoll sample she was supposed to drop of at the end of Sept. Emily called back and stated she couldn't find the fecal cup we sent home with her so I told her to just bring the sample in a ziplock baggie.,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,42577526,PAIGEP,Daily Monitor                 ,Poop Chart!                   ,8/1/2025 10:39 AM,,"8/1 - A,D,Y 8/2 - A, N, Y 8/3 - A, N, Y 8/6- A, N, Y 8/7 - A, S/D, Y 8/8 - A, D, Y 8/9/ - AS,D,Y 8/10 - A, N/D, Y",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,42883567,PAIGEP,On Meds!!                     ,On Meds!                      ,9/8/2025 2:56 PM,,ON MEDS THRU 8/22 - IF THE FUR FITS MEDICAL. PP,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,42983223,LANAP,Medical                       ,,9/22/2025 2:17 PM,,9/22/25 Scheduled phone recheck with FP Emily Vanzwietering on how 4 foster kittens are doing. LMOM asking her to call back and leave a message at ext 266 Infirmary with an update. Also asked her to let us know if she was giving 1-2 tsps Psyllium Powder BID to each kitten or to the kittens as a group. 1-2 tsps seems like a very large dose for a 4 mo old kitten and the medical record does not specify clearly. (LPB),If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,42991973,PAIGEP,Note                          ,,9/23/2025 3:30 PM,,"FP left message giving us an update on her kittens diarrhea, she said they are still having soft bloody stool since being on the psyllium husk powder, but she has seen some improvement. I called her to let her know I spoke with our vet and we are going to send a dewormer home for all of the kittens and we are going to decrease the psyllium from 1-2 tsp to 1/4-1/2 tsp as the were dose incorrectly and this may be the reasons for the continued soft stool. I told her that we are going to do another phone recheck woth her in 10 days to assess if the soft bloody stool has resolved. If they are still having issues they we will have her bring in a fecal sample so we can send out a Idexx GI panel and we will send a fecal cup with her when she picks up the dewormer. Schedule phone recheck for Friday 10/3. PP",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,43240975,KRISSIM,Follow Up Report              ,,10/8/2025 1:03 PM,,Lm for FP to call back about getting the stool sample. km,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901787,Beatrix Potter,Cat,Cat,4m 14d,F,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,Orange,7/14/2025 8:53 AM,941010004216277,Medical,43274161,KRISSIM,Follow Up Report              ,,10/13/2025 11:34 AM,,LM for Emily on 10/8 and 10/13 pertaining to the Stoll sample she was supposed to drop of at the end of Sept. Emily called back and stated she couldn't find the fecal cup we sent home with her so I told her to just bring the sample in a ziplock baggie.,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901794,Starry,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004241061,Medical,42588001,LANAP,Daily Monitor                 ,Poop Chart!                   ,8/2/2025 3:02 PM,,"8/2 - A, N, Y 8/3 - A, N, Y 8/6- A, N, Y 8/7 - A, S/D, Y 8/8 - A, D, Y 8/9/ - AS,D,Y 8/10 - A, N/D, Y",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901794,Starry,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004241061,Medical,42638380,PAIGEP,On Meds!!                     ,On Meds!                      ,8/9/2025 12:54 PM,,ON MEDS THRU 8/22 - IF THE FUR FITS MEDICAL. PP,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901794,Starry,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004241061,Medical,42983233,LANAP,Medical                       ,,9/22/2025 2:17 PM,,9/22/25 Scheduled phone recheck with FP Emily Vanzwietering on how 4 foster kittens are doing. LMOM asking her to call back and leave a message at ext 266 Infirmary with an update. Also asked her to let us know if she was giving 1-2 tsps Psyllium Powder BID to each kitten or to the kittens as a group. 1-2 tsps seems like a very large dose for a 4 mo old kitten and the medical record does not specify clearly. (LPB),If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901794,Starry,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004241061,Medical,42991991,PAIGEP,Note                          ,,9/23/2025 3:31 PM,,"FP left message giving us an update on her kittens diarrhea, she said they are still having soft bloody stool since being on the psyllium husk powder, but she has seen some improvement. I called her to let her know I spoke with our vet and we are going to send a dewormer home for all of the kittens and we are going to decrease the psyllium from 1-2 tsp to 1/4-1/2 tsp as the were dose incorrectly and this may be the reasons for the continued soft stool. I told her that we are going to do another phone recheck with her in 10 days to assess if the soft bloody stool has resolved. If they are still having issues they we will have her bring in a fecal sample so we can send out a Idexx GI panel and we will send a fecal cup with her when she picks up the dewormer. Schedule phone recheck for Friday 10/3. PP",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058901794,Starry,Cat,Cat,4m 14d,M,Black,N,Stray/No Hold,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/Mix,$0.00,94,,7/14/2025 8:53 AM,941010004241061,Medical,43274152,KRISSIM,Follow Up Report              ,,10/13/2025 11:32 AM,,LM for Emily on 10/8 and 10/13 pertaining to the Stoll sample she was supposed to drop of at the end of Sept. Emily called back and stated she couldn't find the fecal cup we sent home with her so I told her to just bring the sample in a ziplock baggie.,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42442140,KEARAC,Note                          ,,7/14/2025 10:21 AM,,"7/14/25- Owners came in to surrender ""Puddin Pot Pie"" today because of their living situation. They were hesitant to give any more detail about the situation but after some questioning it seemed like a landlord situation. Owners also mentioned that Pudding Pot Pie is overweight so she is eating Royal Canin - weight/ diet formula. KC",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42442615,VALERIEM,Alert Memo!!!                 ,Alert Memo!!!                 ,7/14/2025 11:08 AM,,ITFF - medical. Please schedule dental before leaving the building.,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42450939,Cary Munschauer,Behavior                      ,Flow Chart                    ,7/15/2025 12:03 PM,,"Vocal but sweet cat, wary of carriers but non-reactive, will need time and patience to adjust to change in new home - GE 7/15/25",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42451008,Cary Munschauer,Behavior                      ,Adoption Info                 ,7/15/2025 12:09 PM,,"OKAY FOR ADOPTION - BEHAVIOR 7/15/25 BEHAVIOR CONSULT REQUIRED BEFORE MEETING - HANDLING PREFERENCES VOCAL BUT SWEET CAT, WARY OF CARRIERS BUT NON-REACTIVE, WILL NEED TIME TO ADJUST TO NEW HOME OLDER CHILD/ADULT HOME RECOMMENDED PREVIOUSLY LIVED WITH OTHER PETS - UNKNOWN RELATIONSHIP INDOOR CAT WILL NEED TIME AND PATIENCE TO ADJUST TO CHANGE IN NEW HOME",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42504822,TARAM,Petango/Adoption Description  ,,7/22/2025 3:27 PM,,"Hey there, Puddin’! I’m Puddin Pot Pie! And yes, I sure am as sweet as my name sounds! With my calico patches and cozy little eyes, this kitty is perfect for an afternoon snooze and tea. On first meetings I can be a little slow-going, but I am as friendly as can be! I love getting pets, especially head rubs, and I love treats! I am very vocal and love to chat all about my day, and hear about yours! If you’ve been waiting for the perfect friend to curl up with and enjoy some lazy lovin’, that’s me! Come on by and let’s meet!",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058902147,Puddin Pot Pie,Cat,Cat,6y 3m 2d,F,White,N,Owner Surrender/Evaluation/Poss Adopt - OTC!,In If the Fur Fits - Medical,If The Fur Fits,,Domestic Shorthair/,$50.00,94,"Black/
Orange",7/14/2025 9:48 AM,941010004226958,Medical,42458782,KRYSTANP,Daily Monitor                 ,Poop Chart!                   ,7/16/2025 11:01 AM,,"7/16- AS, NO, Y 7/17 - A, NO, Y 7/18- A, N, Y 7/19 - A, NO, Y 7/20 - AS, N, Y 7/21/25- AM, N, Y 7/22 - A/N/Y",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42495650,SALLYB,On Meds!!                     ,On Meds!                      ,7/21/2025 2:10 PM,,on meds until 7/24,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42501615,ROBINR,Medical Alert!!               ,Medical Alert!                ,7/22/2025 11:39 AM,,Cleared for ITFF- medical- will need to schedule dental before leaving the shelter. RR,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42517597,Cary Munschauer,Behavior                      ,Flow Chart                    ,7/24/2025 10:03 AM,,Shy initially but warms up well. Needs time to adjust. CM 7/24/25,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42517612,Cary Munschauer,Behavior                      ,Adoption Info                 ,7/24/2025 10:06 AM,,"OK FOR ADOPTION- BEHAVIOR 7/24/25 SHY INITIALLY, NEEDS TIME TO ADJUST TO CHANGE RECOMMEND OLDER CHILD/ADULT HOME CAME IN WITH OTHER CATS UNKNOWN WITH DOGS INDOOR CAT WILL NEED TIME TO ADJUST TO NEW HOME",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42536677,TARAM,Petango/Adoption Description  ,,7/26/2025 2:59 PM,,"Hi, I’m Rockford, a kitty with a soft spot for snacks and a serious talent for lounging. I’m all about that low-key lifestyle. Give me a quiet, older children / adult home, a cozy nap spot, yummy treats, and I’m one happy cat. I get along well with other feline friends, and their company helps me feel secure as I get to know my new surroundings. I may be bashful in new situations, but no worries, a calm presence and a thoughtful human will go a long way and help me settle in as I find my confidence. If you’re looking for a chill companion with a knack for peaceful living, come meet me. I might just be your purrfect snack-loving sidekick.",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058909086,Rockford,Cat,Cat,2y 3m 1d,M,Brown,N,Stray/Field,In If the Fur Fits - Medical,If The Fur Fits,ROCKFORD,Domestic Shorthair/,$120.00,93,White,7/15/2025 8:56 AM,941010004225847,Medical,42458652,KRYSTANP,Daily Monitor                 ,Poop Chart!                   ,7/16/2025 10:48 AM,,"7/16- AVL, NO, NO 7/17 - A, D ,Y - WILL GIVE FORTIFLORA 7/19 - A, N, Y 7/20 - A, N, Y 7/21/25- A, N, Y 7/22- AM, N, Y 7/23 - A, N ,Y 7/25- A, No, Y 7/26 - A, S, Y",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43021783,GIOE,Behavior                      ,Flow Chart                    ,9/27/2025 2:28 PM,,"Friendly kitten, no behavior concerns - GE 9/27/25",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43036536,JULIAK,Petango/Adoption Description  ,,9/30/2025 9:44 AM,,"I am a playful little kitten that’s always up for fun and making people laugh! Whether I’m chasing after toys or pouncing on imaginary prey, I bring a spark of joy to every moment. I can’t wait to find my forever family and have someone to play with and snuggle up next to when I get tired. Come visit me and let’s start our fun-filled journey together! You can find me at: Pet Supplies Plus Orchard Park 3213 Southwestern Boulevard Orchard Park, NY 14127 (716) 539-9910 To be able to adopt me you will need to be pre-approved! There are multiple ways to get pre-approved: You can come to the adoptions entrance of the SPCA Serving Erie County to get an adoption pass. We are located at 300 Harlem Rd, West Seneca, NY 14224. Adoptions is open Monday - Saturday from 11am - 6pm. You can fill out our Offsite Adoption Questionnaire and email the form to offsite@yourspca.org. Link to the questionnaire: https://yourspca.org/wp-content/uploads/2023/10/Offsite-Questionnaire-Fillable.pdf. Or you can call the Offsite Department at (716) 875-7360 ext. 235. Emails and phone calls will be returned Monday - Friday between 8am - 4pm. My adoption fee is CASH only and I cannot be put on hold for you. To verify that I am still available for adoption please contact the store. I am excited to find my forever home!",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43199300,JULIAK,Note                          ,,10/2/2025 1:45 PM,,Brought Percy back from offsite today - his butt is irritated and he has been licking at and having some loose stool. JK 10/2/25,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43199313,JULIAK,Alert Memo!!!                 ,Alert Memo!!!                 ,10/2/2025 1:46 PM,,Jill Armstrong (PID:48425460) is very eager to adopt Percy when he is medically cleared for adoption! JK 10/2/25,If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43200104,ZAKS,Alert Memo!!!                 ,Alert Memo!!!                 ,10/2/2025 2:40 PM,,"Per Robin on 10/2 kitten is okay to go home ITFF-Medical. I spoke with P48425460 - Jill Armstrong, and she will be here today to pick Percy up and take him into ITFF-Medical",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43215347,PAIGEP,Note                          ,,10/4/2025 3:12 PM,,"Called adopter with an update on Finn, I let her know that we started him on an antibiotic and are continuing supportive care and monitoring. I told her that we will collect an fecal sample and sent it out on Monday. I told her that I have a recheck scheduled for Tuesday and that she can call for another update. PP",If The Fur Fits,259,If The Fur Fits,37,1227,357
If The Fur Fits,A0058941158,Finn,Cat,Cat,2m 29d,M,Brown,N,Owner Surrender/Field,In If the Fur Fits - Medical,If The Fur Fits,Percy,Domestic Shorthair/Mix,$200.00,89,,7/19/2025 11:55 AM,941010004568784,Medical,43224015,LANAP,Note                          ,,10/6/2025 12:23 PM,,"10/6/25 Called Jill back, LMOM with update on Finn. We are continuing supportive care and have sent a fecal out. We will update her further when the fecal results are back and Finn has had a DVM exam. (LPB)",If The Fur Fits,259,If The Fur Fits,37,1227,357
